filename	event_label
Y04ChQ0fqzxQ_120.000_130.000.wav	Speech
Y055kC3FYxK0_11.000_21.000.wav	Speech
Y07mCK08xGRc_10.000_20.000.wav	Speech
Y08Ua8a01P5g_13.000_23.000.wav	Speech
Y097K1uMIPyQ_30.000_40.000.wav	Speech
Y09kqMqn5rWs_260.000_270.000.wav	Speech
Y0AA0R8gbxcI_30.000_40.000.wav	Speech
Y0AkRWunFZPk_190.000_200.000.wav	Speech
Y0BgI0XxW0kE_340.000_350.000.wav	Speech
Y0D9ZiiYArKw_30.000_40.000.wav	Speech
Y0EI7FxbdsUE_410.000_420.000.wav	Speech
Y0EyIdGgbPEo_30.000_40.000.wav	Speech
Y0H25ve3qts4_1.000_11.000.wav	Speech
Y0IxyUtHw6Ec_0.000_10.000.wav	Speech
Y0J3wJhQVOII_260.000_270.000.wav	Speech
Y0KarxIguv18_180.000_190.000.wav	Electric_shaver_toothbrush
Y0LTmV_dOmmo_30.000_40.000.wav	Speech
Y0MEPG8c0jqk_490.000_500.000.wav	Speech
Y0MV5mb0RJLY_120.000_130.000.wav	Speech
Y0Mba3BS1oRM_30.000_40.000.wav	Speech
Y0N17tEW_WEU_30.000_40.000.wav	Speech
Y0OFlTh2_Obo_30.000_40.000.wav	Speech
Y0QTme5iyg4A_160.000_170.000.wav	Speech
Y0UN02RkbG_U_7.000_17.000.wav	Cat
Y0Wkk9iNzA9c_30.000_40.000.wav	Dog
Y0XMeGiszPYE_30.000_40.000.wav	Cat
Y0_WMZB4Xc5o_30.000_40.000.wav	Running_water
Y0bO6DhC2tlU_110.000_120.000.wav	Speech,Dishes,Frying
Y0bjUq9XMMmQ_30.000_40.000.wav	Frying
Y0eh_N-cmcuI_350.000_360.000.wav	Speech,Running_water,Alarm_bell_ringing
Y0foC-4n-eH0_0.000_8.000.wav	Dog
Y0hAK5f1tDok_30.000_40.000.wav	Cat
Y0j-mPw3WpVw_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
Y0kAaPH2wrvM_140.000_150.000.wav	Vacuum_cleaner,Speech
Y0oI0BvmTLvA_20.000_30.000.wav	Alarm_bell_ringing
Y0oudYrPGNN8_30.000_40.000.wav	Speech,Alarm_bell_ringing
Y0plDocPM9Ig_80.000_90.000.wav	Running_water
Y0q87keOtUNQ_21.000_31.000.wav	Running_water,Cat
Y0sYcEVTfF2E_0.000_10.000.wav	Speech,Running_water
Y0um2ui52eyo_60.000_70.000.wav	Running_water
Y0xciMnHCZL0_30.000_40.000.wav	Frying
Y0zjb1cI6aEs_13.000_23.000.wav	Cat
Y1-0EYLUEbRo_340.000_350.000.wav	Blender,Speech
Y1-uo7YWqF3Q_30.000_40.000.wav	Cat
Y13YvwUoLde8_10.000_20.000.wav	Running_water
Y17WW_p1N7BQ_30.000_40.000.wav	Speech,Cat
Y18-ffRBe48A_20.000_30.000.wav	Running_water
Y18HRNQyo9mg_25.000_35.000.wav	Speech,Cat
Y18hLbtiGqes_40.000_50.000.wav	Electric_shaver_toothbrush
Y19UacScA26s_70.000_80.000.wav	Dishes
Y1D4LxbOVn1I_30.000_40.000.wav	Dog,Speech
Y1FADrYkCEjY_30.000_40.000.wav	Speech,Alarm_bell_ringing
Y1GMWn4IxVro_100.000_110.000.wav	Speech,Frying
Y1HQyUAfYFHw_0.000_10.000.wav	Vacuum_cleaner
Y1NYJAJXYyNY_350.000_360.000.wav	Speech,Dishes,Frying
Y1NbotQwFUTg_30.000_40.000.wav	Running_water,Dishes
Y1QK5WA4dK4o_400.000_410.000.wav	Dishes
Y1SLrRllxMkU_60.000_70.000.wav	Speech,Alarm_bell_ringing
Y1TAOyk0Xgss_370.000_380.000.wav	Speech,Vacuum_cleaner
Y1U4D63urKlo_90.000_100.000.wav	Speech,Frying
Y1VPLhdQgQyE_2.000_12.000.wav	Cat
Y1WdoejoSGj8_60.000_70.000.wav	Dishes,Frying
Y1YRhxCXCM0o_16.000_26.000.wav	Running_water
Y1Zh0FA8mO-k_14.000_24.000.wav	Cat
Y1ZiKrVqYzVo_30.000_40.000.wav	Cat
Y1_Q80fDGLRM_10.000_20.000.wav	Dog,Speech
Y1asrcrzsvuo_160.000_170.000.wav	Blender,Speech
Y1eOhQvtQHm0_160.000_170.000.wav	Blender,Speech
Y1eaWEhXlpS0_110.000_120.000.wav	Running_water
Y1easzswv0OM_130.000_140.000.wav	Blender,Speech
Y1nx8b3U8ZqA_95.000_105.000.wav	Speech,Dishes,Frying
Y1pqXL2y7nZ4_30.000_40.000.wav	Speech,Cat
Y1tFkjBMoUkM_90.000_100.000.wav	Speech,Alarm_bell_ringing
Y1vp4q7nBedI_420.000_430.000.wav	Speech,Alarm_bell_ringing
Y20qZLse0acs_30.000_40.000.wav	Dog
Y23R6_ppquxs_247.000_257.000.wav	Speech,Dishes
Y24Y8aIUFepo_30.000_40.000.wav	Speech,Alarm_bell_ringing
Y27jlpi7rq28_280.000_290.000.wav	Speech,Frying
Y2I0ns0crmrA_6.000_16.000.wav	Cat
Y2IEoe3YvCJo_20.000_30.000.wav	Cat
Y2IxkjMrJxng_50.000_60.000.wav	Running_water
Y2K0NKi1wigk_340.000_350.000.wav	Running_water
Y2KbRYZ3Cp_c_149.000_159.000.wav	Speech,Dishes,Frying
Y2KhtV4TsZ3M_120.000_130.000.wav	Dishes,Frying
Y2REf8hLLYMw_30.000_40.000.wav	Cat
Y2Ssh4YWMroo_30.000_40.000.wav	Dog,Cat
Y2U6aYsjc1UM_130.000_140.000.wav	Blender,Speech
Y2YRfPCbROkw_0.000_10.000.wav	Running_water
Y2bYyywE97aA_30.000_40.000.wav	Dog,Vacuum_cleaner
Y2gvw16YDwMA_30.000_40.000.wav	Cat
Y2jKheXvnT6o_30.000_40.000.wav	Speech,Cat
Y2o4Vqjzfhko_50.000_60.000.wav	Vacuum_cleaner
Y2rW2I6KmWhw_30.000_40.000.wav	Dog
Y2tBRn4xKmzM_30.000_40.000.wav	Dog,Speech
Y2tXE7snh6Ak_30.000_40.000.wav	Speech
Y2vzUFWykARU_20.000_30.000.wav	Running_water
Y2wBXDZaCJ3Q_390.000_400.000.wav	Speech,Running_water
Y2wm2zzXz308_60.000_70.000.wav	Vacuum_cleaner
Y2xYCc2ZQF4E_170.000_180.000.wav	Blender,Speech
Y2y7aiiaJPf8_240.000_250.000.wav	Running_water,Dishes
Y2yX9079mMB4_3.000_13.000.wav	Speech,Cat
Y2zGw5RW79xI_30.000_40.000.wav	Speech,Running_water
Y31c2kosdtuo_20.000_30.000.wav	Dog,Alarm_bell_ringing
Y36E3XXqab40_40.000_50.000.wav	Speech,Running_water
Y39IZIbmQPzA_40.000_50.000.wav	Speech,Cat
Y39PfIe5CrPU_30.000_40.000.wav	Speech,Alarm_bell_ringing
Y39rXWSXGOyo_80.000_90.000.wav	Cat
Y3AzacBprTzU_60.000_70.000.wav	Dog
Y3IW7578PicA_210.000_220.000.wav	Speech,Dishes,Frying
Y3LtXT2KVI-c_30.000_40.000.wav	Cat
Y3LvZUtupOCs_30.000_40.000.wav	Dog,Speech
Y3NRu3vNRFxU_0.000_10.000.wav	Dog,Speech
Y3Qli5msTyH8_150.000_160.000.wav	Speech,Frying
Y3TyBFLPxDw8_0.000_9.000.wav	Dog,Speech
Y3c5KOAOX46I_30.000_40.000.wav	Alarm_bell_ringing
Y3dnn1v0osio_530.000_540.000.wav	Speech,Alarm_bell_ringing
Y3eN7ujFJzXQ_170.000_180.000.wav	Speech,Dishes,Frying
Y3evdpIZimWE_90.000_100.000.wav	Vacuum_cleaner,Speech
Y3jDkI9JjYuQ_0.000_10.000.wav	Running_water
Y3kx-UhywUf0_20.000_30.000.wav	Vacuum_cleaner
Y3lsNtH_m7kw_70.000_80.000.wav	Dog
Y3oZLoVYIHFQ_50.000_60.000.wav	Vacuum_cleaner
Y3qesirWAGt4_20.000_30.000.wav	Dog,Speech
Y446etGsnI_E_30.000_40.000.wav	Speech,Cat
Y46t-4NFQ9_w_2.000_12.000.wav	Speech,Cat
Y49efBAywR9Y_150.000_160.000.wav	Speech
Y4Aj7Skyn1fs_260.000_270.000.wav	Blender
Y4ByUnyBjmSs_80.000_90.000.wav	Vacuum_cleaner,Speech
Y4GxRRVp3hD4_18.000_28.000.wav	Dog,Speech
Y4H5p1W_oS9g_160.000_170.000.wav	Running_water
Y4IvFk-bZ0-M_20.000_30.000.wav	Speech
Y4Jc8UZHaqHw_19.000_29.000.wav	Dog
Y4VSHxW4Bepo_48.000_58.000.wav	Speech,Running_water,Dishes
Y4WD_zYTAudo_100.000_110.000.wav	Speech,Alarm_bell_ringing
Y4WLQloq6iLs_190.000_200.000.wav	Blender,Speech
Y4Yo_DkHXXjI_170.000_180.000.wav	Speech,Dishes,Frying
Y4dujzoc7MHE_170.000_180.000.wav	Alarm_bell_ringing
Y4e0riwTv0xY_170.000_180.000.wav	Speech,Dishes
Y4fa2gc6Sisc_30.000_40.000.wav	Dog
Y4gq5IKSASSQ_30.000_40.000.wav	Dog
Y4gyda6wcww0_30.000_40.000.wav	Dog
Y4gyuJnj9iWw_110.000_120.000.wav	Speech,Running_water
Y4hQgFX4vxi4_30.000_40.000.wav	Dog
Y4h_PCLPoqXE_0.000_5.000.wav	Dog,Speech
Y4hlcTX9Z1gM_20.000_30.000.wav	Dog
Y4iFnpH_6Ds4_30.000_40.000.wav	Dog
Y4iq45VX3t_g_10.000_20.000.wav	Dog
Y4isFtP23Sh0_30.000_40.000.wav	Dog,Cat
Y4jW7xTLOjtc_43.000_53.000.wav	Dog
Y4jZjNhgM7s4_14.000_24.000.wav	Dog
Y4jZzjKi02K0_80.000_90.000.wav	Dog
Y4jaU_R0rhC8_10.000_20.000.wav	Dog
Y4jkJ3MhsYh0_170.000_180.000.wav	Running_water
Y4l3JJm8sqIs_21.000_31.000.wav	Dog
Y4l7clomhvPs_30.000_40.000.wav	Dog
Y4lSgkwwWztM_140.000_150.000.wav	Dog
Y4lqUgzaykg8_160.000_170.000.wav	Speech,Dishes
Y4nJGYImVuSk_12.000_22.000.wav	Dog
Y4nv-GOe3h54_110.000_120.000.wav	Speech,Dishes,Frying
Y4o1WXDIYm9g_310.000_320.000.wav	Vacuum_cleaner
Y4qYFfG3og0M_10.000_20.000.wav	Dog
Y4qaJW0mvsoY_30.000_40.000.wav	Dog,Speech
Y4sTQvJtsuSg_50.000_60.000.wav	Dog
Y4sXEkabHrvA_30.000_40.000.wav	Dog
Y4trGKbbTmC4_30.000_40.000.wav	Dog,Speech
Y4us3Rc0Wd84_23.000_33.000.wav	Dog
Y4v9CMU2SXso_260.000_270.000.wav	Blender
Y4vSnw4-qFao_14.000_24.000.wav	Dog
Y4vnbVLfn0DU_30.000_40.000.wav	Dog
Y4xw5z5u9Mtk_24.000_34.000.wav	Dog
Y4yewJ_-Ty1M_30.000_40.000.wav	Dog
Y4ynKNPBxypA_18.000_28.000.wav	Dog
Y5-SzNKBcPWs_30.000_40.000.wav	Dog
Y53-OcC7i-W4_25.000_35.000.wav	Alarm_bell_ringing
Y530yiQ7x99E_570.000_580.000.wav	Blender,Speech
Y53UtJp-9UYM_100.000_110.000.wav	Vacuum_cleaner
Y5569EtjDU_M_290.000_300.000.wav	Speech,Dishes
Y55l9j-CggDQ_30.000_40.000.wav	Speech,Cat
Y56B_R7-40cA_60.000_70.000.wav	Running_water
Y572D_4G9cos_150.000_160.000.wav	Vacuum_cleaner,Speech
Y57wLY6lcZus_80.000_90.000.wav	Alarm_bell_ringing
Y5H6OZJ71DHo_0.000_10.000.wav	Running_water
Y5J603SAj7QM_210.000_220.000.wav	Speech,Dishes,Frying
Y5P78H_fNvbg_80.000_90.000.wav	Blender,Running_water
Y5PYnkpkAZQ_0_10.wav	Running_water
Y5UMWvLV5DGU_40.000_50.000.wav	Alarm_bell_ringing
Y5UUgV7-Bg3c_30.000_40.000.wav	Dog,Speech
Y5Xu5FJLNTHY_500.000_510.000.wav	Vacuum_cleaner,Speech
Y5Y-1he25j9E_10.000_20.000.wav	Dog
Y5YpCQdZqbys_270.000_280.000.wav	Blender,Speech
Y5aPt9TjkIZA_50.000_60.000.wav	Running_water
Y5aSyIbD6jY4_70.000_80.000.wav	Blender,Speech,Dishes
Y5b6lStP8UXE_380.000_390.000.wav	Dog,Speech
Y5bHKmOv3XzE_30.000_40.000.wav	Dog
Y5b_wMMwPlbY_110.000_120.000.wav	Speech,Dishes
Y5cRwwBaGtTA_110.000_120.000.wav	Running_water
Y5ccSyFBJWgQ_200.000_210.000.wav	Speech,Dishes,Frying
Y5d4CaV5W8JU_290.000_300.000.wav	Speech,Frying
Y5dmvNaIHaBA_350.000_360.000.wav	Speech,Dishes
Y5iARe0XPQdg_95.000_105.000.wav	Speech,Running_water,Dishes
Y5iT-5fccnC8_70.000_80.000.wav	Vacuum_cleaner,Dishes
Y5ixvBFzG0kc_28.000_38.000.wav	Dog
Y5lw-BHt_rXY_30.000_40.000.wav	Dog,Speech
Y5qx1HGIWJww_170.000_180.000.wav	Speech,Dishes,Frying
Y5rSpIXAOjgk_50.000_60.000.wav	Dog,Speech
Y5siTUcPFy74_210.000_220.000.wav	Running_water
Y5tM4bPM6E_w_70.000_80.000.wav	Speech,Cat
Y5zpubyVa1D0_270.000_280.000.wav	Speech,Dishes,Frying
Y63Qy15I3QGE_30.000_40.000.wav	Cat
Y64FYj_KHcC4_50.000_60.000.wav	Speech,Alarm_bell_ringing
Y64kSvAtmFAk_30.000_40.000.wav	Vacuum_cleaner
Y68PoupXLTzw_60.000_70.000.wav	Dog
Y6A9tDfvsZC0_30.000_40.000.wav	Dog
Y6BaCu_ezK4k_300.000_310.000.wav	Speech,Running_water
Y6Bh50bxvod4_70.000_80.000.wav	Speech,Running_water
Y6ExErkijGaA_20.000_30.000.wav	Running_water
Y6FUmapkqPn0_80.000_90.000.wav	Cat
Y6GXGC1K7b5k_0.000_10.000.wav	Speech,Alarm_bell_ringing
Y6GjsjhAbXRo_20.000_30.000.wav	Dog
Y6Kn4bXCPvaA_30.000_40.000.wav	Cat
Y6PwBeL3Abl8_60.000_70.000.wav	Blender,Speech
Y6SXBknR8MH4_0.000_10.000.wav	Dog
Y6UY-HKyolKk_30.000_40.000.wav	Cat
Y6U_1_DAL7mY_3.000_13.000.wav	Dog
Y6dgTnGDYiZc_9.000_19.000.wav	Speech,Cat
Y6f1OGWQG9wc_10.000_20.000.wav	Alarm_bell_ringing
Y6gbAtSodiJs_20.000_30.000.wav	Speech,Alarm_bell_ringing
Y6hyBe3FO-xI_30.000_40.000.wav	Vacuum_cleaner,Speech
Y6iquQAQvoUs_285.000_295.000.wav	Speech,Dishes
Y6kKs7UKCUBA_70.000_80.000.wav	Dishes,Frying
Y6kUtpAr79xU_60.000_70.000.wav	Dog
Y6mEVsmeDknA_30.000_40.000.wav	Dog
Y6ocUrRBIuls_340.000_350.000.wav	Vacuum_cleaner,Speech
Y6psjy93yoTA_30.000_40.000.wav	Cat
Y7-Pb33nUWKI_40.000_50.000.wav	Blender
Y7-htobm4qu0_30.000_40.000.wav	Dog,Speech
Y72YnuWh4r-E_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
Y75PJeJ2hGcw_30.000_40.000.wav	Cat
Y75bMAERnvng_26.000_36.000.wav	Dog
Y7916WqcPKBA_30.000_40.000.wav	Cat
Y7AhpZQt1Ml0_120.000_130.000.wav	Dog
Y7CRVoUCXg_A_30.000_40.000.wav	Speech,Cat
Y7FlTfWm2fVY_41.000_51.000.wav	Speech,Alarm_bell_ringing
Y7G4IXsu0KtU_72.000_82.000.wav	Speech,Dishes
Y7HSpbwWrii0_10.000_20.000.wav	Speech,Alarm_bell_ringing
Y7LQOu6zQjfM_50.000_60.000.wav	Dog,Speech
Y7LsJrF1AwZg_30.000_40.000.wav	Running_water
Y7MXamVgKszI_30.000_40.000.wav	Cat
Y7O_Q7A8LAhI_220.000_230.000.wav	Vacuum_cleaner
Y7ZTBswMDOW0_250.000_260.000.wav	Speech,Frying
Y7agGfavyTX4_120.000_130.000.wav	Blender
Y7bebYVKl7t8_510.000_520.000.wav	Blender,Speech
Y7uadxE3ZLS8_0.000_10.000.wav	Electric_shaver_toothbrush
Y7wPIQMsalK8_70.000_80.000.wav	Blender
Y7xX1g_WVYmM_100.000_110.000.wav	Vacuum_cleaner
Y86p6UVFIcFI_30.000_40.000.wav	Cat
Y89-cWFtXz_U_270.000_280.000.wav	Alarm_bell_ringing
Y89TJDppJlKI_20.000_30.000.wav	Running_water
Y8AY0aXAQjwY_250.000_260.000.wav	Speech,Frying
Y8CrTpWNBiTo_120.000_130.000.wav	Dog
Y8HbKrFYTWI4_120.000_130.000.wav	Speech,Frying
Y8ITneSmsrlU_0.000_10.000.wav	Speech,Alarm_bell_ringing
Y8JgqLELdUkY_30.000_40.000.wav	Alarm_bell_ringing,Cat
Y8RK1x263Ou0_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
Y8TWtLCjUI5I_0.000_7.000.wav	Dog
Y8UQI59N-bAs_10.000_20.000.wav	Alarm_bell_ringing
Y8W82WdRBx4E_20.000_30.000.wav	Alarm_bell_ringing
Y8Y3du2Iw0v4_60.000_70.000.wav	Electric_shaver_toothbrush,Speech
Y8ewn7JCJbEM_30.000_40.000.wav	Speech,Cat
Y8fDeRi8Lqyg_40.000_50.000.wav	Running_water
Y8kOQiGtnrOw_180.000_190.000.wav	Vacuum_cleaner
Y8lhDSLRfZ8Q_350.000_360.000.wav	Running_water
Y8oTQbC9oDkY_27.000_37.000.wav	Speech,Dishes
Y8qMwRaqKt3Y_50.000_60.000.wav	Dog,Speech
Y8vasA2D2_Kc_30.000_40.000.wav	Dog,Speech
Y8ws1ligErwo_0.000_10.000.wav	Speech,Cat
Y8xoenlVVBZw_30.000_40.000.wav	Cat
Y91LB9ssE__k_110.000_120.000.wav	Alarm_bell_ringing
Y97oxHi3qxs8_0.000_10.000.wav	Running_water
Y99MfwDS1Vpc_30.000_40.000.wav	Running_water
Y9BGPUKwmSEY_240.000_250.000.wav	Speech,Dishes,Frying
Y9DJVHVONlao_60.000_70.000.wav	Speech,Alarm_bell_ringing
Y9LeGCCvrsbs_30.000_40.000.wav	Dishes
Y9OqtuFGCCR8_30.000_40.000.wav	Alarm_bell_ringing
Y9RgAP7X9d6w_10.000_20.000.wav	Running_water
Y9TzyRdTYDvo_24.000_34.000.wav	Dog
Y9aNXDP2rv7o_220.000_230.000.wav	Blender,Speech
Y9cAeyIVi67U_20.000_30.000.wav	Dog,Speech
Y9cYVBOJmXIw_30.000_40.000.wav	Speech
Y9m96yRfGJ1I_150.000_160.000.wav	Speech,Dishes
Y9nNBz3phufo_40.000_50.000.wav	Dishes
Y9ppa4lXXspA_30.000_40.000.wav	Dog
Y9q8N_KgH8SI_250.000_260.000.wav	Speech,Dishes
Y9q9pzXBPGtM_30.000_40.000.wav	Alarm_bell_ringing
Y9wdz8eKr2Qc_20.000_30.000.wav	Vacuum_cleaner
YA7pW5W-4snM_150.000_160.000.wav	Vacuum_cleaner
YABLvFa4x8lE_30.000_40.000.wav	Cat
YABUQP_h7RTI_340.000_350.000.wav	Speech,Alarm_bell_ringing
YABxbI3HIQbk_30.000_40.000.wav	Frying
YACSkISqebAA_200.000_210.000.wav	Running_water
YAE6gWkABu8E_40.000_50.000.wav	Cat
YAF0CtMb81t8_30.000_40.000.wav	Dog,Speech
YAJVSqnsBf70_80.000_90.000.wav	Dishes
YAKjcrEsYykE_340.000_350.000.wav	Speech
YAOijOUuUWwg_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
YASUgGJpwlMs_29.000_39.000.wav	Dog
YAVvPNcxOuRQ_30.000_40.000.wav	Vacuum_cleaner
YAW3s9S3xEQ0_0.000_10.000.wav	Dog
YAXpA_dWErVc_530.000_540.000.wav	Dishes,Frying
YA_RIRJV5AxE_30.000_40.000.wav	Speech,Running_water
YAaFnWKLyP-o_160.000_170.000.wav	Speech,Alarm_bell_ringing
YAagLJkfrFMk_60.000_70.000.wav	Running_water
YAg_YyTCOFqw_30.000_40.000.wav	Speech,Running_water
YAjmZCg_sYc8_30.000_40.000.wav	Dog
YAm5GHLnpl44_30.000_40.000.wav	Speech,Dishes,Frying
YAr5r0pzgaRU_30.000_40.000.wav	Dishes,Cat
YAsTZm7QtY84_30.000_40.000.wav	Blender
YAwjEqHYHp7I_110.000_120.000.wav	Speech,Dishes,Frying
YAyA6zrWfkYY_310.000_320.000.wav	Electric_shaver_toothbrush,Speech
YAyl4EbZXANQ_280.000_290.000.wav	Blender,Speech,Dishes
YB4Q6N08yhp8_80.000_90.000.wav	Speech,Vacuum_cleaner
YB5-S_Jl0qWg_10.000_20.000.wav	Vacuum_cleaner
YB5u3PG7PWDE_30.000_40.000.wav	Running_water
YBAcOXGA5Na8_30.000_40.000.wav	Speech
YBDCa5Q1hGug_0.000_10.000.wav	Speech
YBFEeNJkKx6g_30.000_40.000.wav	Dog,Alarm_bell_ringing
YBHGB73ilrCc_30.000_40.000.wav	Dog,Speech
YBHP3Ivw29Q_0_10.wav	Frying
YBJimHxqGfig_50.000_60.000.wav	Blender,Dishes
YBLlnu2Tyqu0_30.000_40.000.wav	Cat
YBMiWTybWmiQ_30.000_40.000.wav	Blender
YBQ7Nj7WJL8U_70.000_80.000.wav	Speech,Dishes
YBQPk4cmN__4_30.000_40.000.wav	Dog
YBfsxrvRNJe0_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
YBhvCHECgwY0_120.000_130.000.wav	Blender,Speech
YBiNbPvdPthY_30.000_40.000.wav	Dog,Speech
YBuCXr4C5RRc_270.000_280.000.wav	Blender
YBvQz8thsH1A_230.000_240.000.wav	Speech,Running_water
YC-XuGN8nmBM_30.000_40.000.wav	Speech,Alarm_bell_ringing
YC7TihoHf_hM_20.000_30.000.wav	Alarm_bell_ringing
YCDzXaXXJbEM_10.000_20.000.wav	Vacuum_cleaner
YCFQQgBvv2xQ_100.000_110.000.wav	Vacuum_cleaner
YCFlJ3s8bThc_10.000_20.000.wav	Blender
YCIDw75mUl6c_30.000_40.000.wav	Speech
YCIHeWEyXlBo_380.000_390.000.wav	Blender,Speech
YCNhIye_TpYo_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
YCQGQV-JxPoI_30.000_40.000.wav	Speech,Cat
YCQYU1BKgEvk_30.000_40.000.wav	Frying
YCSCvisy9SmA_500.000_510.000.wav	Electric_shaver_toothbrush,Speech
YCUpj8e4vfr0_10.000_20.000.wav	Vacuum_cleaner
YCWSausmeEr8_160.000_170.000.wav	Running_water
YCWhcGT6pno4_120.000_130.000.wav	Blender,Speech
YCYQJHHZsfA0_20.000_30.000.wav	Blender
YCh5_-jvmUwQ_14.000_24.000.wav	Alarm_bell_ringing
YChKx4LnaiUg_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
YCjp2PlXGbf0_30.000_40.000.wav	Electric_shaver_toothbrush
YClxksvHH8Xs_320.000_330.000.wav	Running_water
YCu3D2_yZsls_40.000_50.000.wav	Dog,Speech
YD-lPu_FeOM0_180.000_190.000.wav	Blender
YD02MlVKuAZU_230.000_240.000.wav	Dishes,Frying
YD1iGDvdIihk_280.000_290.000.wav	Speech,Running_water
YDGNPn0onZlY_30.000_40.000.wav	Alarm_bell_ringing
YDOjo6_9WxCo_30.000_40.000.wav	Speech,Vacuum_cleaner
YDPNmUOnE83o_10.000_20.000.wav	Dog,Speech
YDV9DC4wwhfo_50.000_60.000.wav	Speech,Dishes
YDXdU9PpDo44_280.000_290.000.wav	Speech,Running_water
YDaaY_n80b2Y_5.000_15.000.wav	Dog
YDcuiRMRt1gs_30.000_40.000.wav	Dishes,Frying
YDieCnMS0G8k_80.000_90.000.wav	Blender
YDjcbzPb1_Tk_30.000_40.000.wav	Cat
YDpLi9YH5idY_30.000_40.000.wav	Dog,Speech
YDpSMRYBjwdk_18.000_28.000.wav	Alarm_bell_ringing
YDqGNQbGXbcc_90.000_100.000.wav	Running_water,Alarm_bell_ringing
YDvNGnkY_S6I_50.000_60.000.wav	Alarm_bell_ringing
YDwQ1WyGETDY_27.000_37.000.wav	Speech,Alarm_bell_ringing
YE-ChpXLfh_E_30.000_40.000.wav	Speech,Alarm_bell_ringing
YE1jbUtZSluo_240.000_250.000.wav	Speech,Dishes,Frying
YE31PuovQDic_380.000_390.000.wav	Dishes,Frying
YE3SHLh_qAeg_90.000_100.000.wav	Vacuum_cleaner
YE6QQRZHrx6s_30.000_40.000.wav	Dog
YE81-l2bwh40_190.000_200.000.wav	Running_water
YEbI0_rtgvXw_80.000_90.000.wav	Speech,Alarm_bell_ringing
YEeGWe8e_2jg_30.000_40.000.wav	Dog
YEecU1KGJIt4_20.000_30.000.wav	Dog
YEmPv3XBRi-w_50.000_60.000.wav	Running_water
YEy7CIPAeqsY_30.000_40.000.wav	Dog,Speech
YF-mbfDB9bN4_20.000_30.000.wav	Running_water
YF2FjmfvmRa0_20.000_30.000.wav	Dog
YF2eqfiTxDwg_240.000_250.000.wav	Blender,Speech,Dishes
YF5Y7BniaRXg_30.000_40.000.wav	Speech,Alarm_bell_ringing
YF7UpJnEONHk_30.000_40.000.wav	Speech
YF91ueYOdGfI_400.000_410.000.wav	Alarm_bell_ringing
YFG7d4y7EqU_535_545.wav	Speech,Dishes,Frying
YFHuxuM-iRo4_160.000_170.000.wav	Speech,Dishes
YFLFlLKV_oek_130.000_140.000.wav	Running_water
YFN9mktgYZJ8_30.000_40.000.wav	Blender,Speech,Dishes
YFR9qGkCa78M_140.000_150.000.wav	Speech,Dishes
YFWIGDgq_nnM_30.000_40.000.wav	Blender,Speech
YFatuEXsaQ20_30.000_40.000.wav	Vacuum_cleaner
YFb-PKnTdkF0_40.000_50.000.wav	Speech,Running_water
YFon1IZ0fRSI_30.000_40.000.wav	Dog,Speech
YFu2PVtbwfhc_470.000_480.000.wav	Speech,Frying
YFxf5r3DNKXU_142.000_152.000.wav	Speech,Dishes,Frying
YG6sxdejGOqw_100.000_110.000.wav	Speech,Dishes
YG7JFyw4L_7A_70.000_80.000.wav	Running_water
YG8mATrGBVYs_40.000_50.000.wav	Running_water
YGMBup-GU8oM_40.000_50.000.wav	Vacuum_cleaner
YGRO7A7F-IA0_50.000_60.000.wav	Running_water
YGZ4zl72qSsY_50.000_60.000.wav	Running_water
YGc01CEIQnM0_10.000_20.000.wav	Speech,Alarm_bell_ringing
YGl4VW2wZcuM_1.000_11.000.wav	Alarm_bell_ringing
YGr-aT8sYNN8_30.000_40.000.wav	Vacuum_cleaner
YGrOGLM09GPQ_110.000_120.000.wav	Blender,Speech
YGrnk9p9P7Qk_17.000_27.000.wav	Speech,Running_water
YGvWm5TyWgPc_10.000_20.000.wav	Alarm_bell_ringing
YH3BWUt31xhM_20.000_30.000.wav	Electric_shaver_toothbrush
YH5iBnsKsKMM_0.000_10.000.wav	Vacuum_cleaner
YH69K1QTcklQ_300.000_310.000.wav	Electric_shaver_toothbrush
YH7B8mdI38Eg_240.000_250.000.wav	Dishes,Frying
YH8akZoFrPvo_30.000_40.000.wav	Speech,Alarm_bell_ringing
YHGJA33enbP8_40.000_50.000.wav	Running_water
YHSPBrLMYWQA_30.000_40.000.wav	Cat
YHUm2vzjI6DQ_220.000_230.000.wav	Vacuum_cleaner
YHhP9eZ8cNIY_0.000_10.000.wav	Speech,Alarm_bell_ringing
YHjyl1n_1muU_6.000_16.000.wav	Cat
YHpA4ldGoHRQ_24.000_34.000.wav	Running_water
YHsMCQVHsXSY_470.000_480.000.wav	Speech,Running_water
YHyX9bWXA3Bk_40.000_50.000.wav	Dog,Speech
YHyq_Kc64Fgw_10.000_20.000.wav	Speech,Running_water
YI1GC1yWdM_c_30.000_40.000.wav	Cat
YI5yMAPfZsBQ_360.000_370.000.wav	Vacuum_cleaner,Speech
